Artist,Song Title,Genre,Lyrics,category
The-Beatles,"Words Of Love (Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963)",Pop,"Hold me close and
Tell me how you feel
Tell me love is real
Mmm mmm-mmmmmm
Mmm mm-mmm-mm mmm-mm

Words of love you
Whisper soft and true
Darling, I love you
Mmm mmm-mmmmmm
Mmm mm-mmm-mm mmm-mm-mm",1
The-Beatles,"How About It, Gorgeous? (Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963)",Pop,"Now, George always gets his fair share of request cards, but this one is really potty
Would you read it out, George?
It says, ""Do you like the flowerpot, men?
I think you are even nicer than Ben, but I hate Bill, because he squeaks
I bet if you sang ""Do You Want to Know a Secret""",1
The-Beatles,"Do You Want To Know A Secret (Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963)",Pop,"You'll never know how much I really love you
You'll never know how much I really care

Listen
Do you want to know a secret?
Do you promise not to tell?
Whoa whoa-oa
Closer
Let me whisper in your ear
Say the words you long to hear
I'm in love with you
Oo-ooh oo-ooh ooh",1
The-Beatles,"Lucille (Live At The BBC For ""Pop Go The Beatles"" / 17th September, 1963)",Pop,"Lucille, baby, do your sister's will
Lucille, baby, do your sister's will
Well, you ran off and married, but I love you still

Lucille, baby, satisfy my soul
Oh, Lucille, baby, satisfy my soul
Well, you know I love you, baby
I'll never let you go",1
The-Beatles,"Hey Paul…. (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Anna, you come and ask me girl
To set you free, girl
You say he loves you more than me

So I will set you free
Go with him (Anna) Go with him (Anna)

Anna, girl, before go now
I want you to know, now
That I still love you so,
But if he loves you more,
Go with him

All of my life",1
The-Beatles,"Anna (Go To Him) (Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963)",Pop,"Anna
You come and ask me, girl
To set you free, girl
You say he loves you more than me
So I will set you free
Go with him
(Anna)
Go with him
(Anna)

Anna
Girl, before you go now
I want you to know now
That I still love you so
But if he loves you more
Go with him

(Ah-ah-ah-ahhh)",1
The-Beatles,"Please Please Me (Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963)",Pop,"Last night I said these words to my girl
I know you never even try, girl

Come on (come on)
Come on (come on)
Come on (come on)
Come on (come on)

Please please me, whoa, yeah
Like I please you

You don't need me to show the way, love
Why do I always have to say ""love""?",1
The-Beatles,"Misery (Live At The BBC For ""Here We Go"" / 12th March, 1963)",Pop,"The world is treating me bad
Misery

I'm the kind of guy
Who never used to cry
The world is treatin' me bad
Misery

I've lost her now for sure
I won't see here no more
It's gonna be a drag",1
The-Beatles,"I'm Talking About You (Live At The BBC For ""Saturday Club"" / 16th March, 1963)",Pop,"I'm Talking About You

Let me tell you about a girl I know
There's the walking down so sweet
She's so fine you know I wish to be mine
I'm shok to every time to inside in me

I'm talking 'bout you
Nobody but you
Common I mean with you",1
The-Beatles,"A Real Treat (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Anna, you come and ask me girl
To set you free, girl
You say he loves you more than me

So I will set you free
Go with him (Anna) Go with him (Anna)

Anna, girl, before go now
I want you to know, now
That I still love you so,
But if he loves you more,
Go with him

All of my life",1
The-Beatles,"Boys (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"I've been told when a boy kiss a girl
Take a trip around the world
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Yeah, she say you do (bop shoo-wop)

My girl says when I kiss her lips
Gets a thrill through her fingertips (ow!)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Hey, hey (bop shoo-wop, mbop-bop shoo-wop)
Yeah, she say you do (bop shoo-wop)

Well, I talk about boys (yeah, yeah, boys)
Don't you know I mean boys? (yeah, yeah, boys)",1
The-Beatles,"Absolutely Fab (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Anna, you come and ask me girl
To set you free, girl
You say he loves you more than me

So I will set you free
Go with him (Anna) Go with him (Anna)

Anna, girl, before go now
I want you to know, now
That I still love you so,
But if he loves you more,
Go with him

All of my life",1
The-Beatles,"Chains (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"Chains
My baby's got me locked up in chain
And they ain't the kind
That you can see
Whoa-oa, these chains of love
Got a hold on me, yeah

A-chain
Well, I can't break away from these chain
Can' run around
'Cos I'm not free
Oh-oh, these chains of love
Won't let me be, yeah",1
The-Beatles,"Ask Me Why (Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963)",Pop,"I love you (woo-woo-woo-woo)
'Cos you tell me things I want to know
And it's true (woo-woo-woo-woo)
That it really only goes to show
That I know that I, I, I, I (ooooh)
Should never, never, never be blue

Now you're mi-i-i-i-ine
My happiness, dear, makes me cry
And in ti-i-i-i-ime
You'll understand the reason why
If I cry, it's not because I'm sad (ooooh)
But you're the only love that I've ever had

I can't believe",1
The-Beatles,"Till There Was You (Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963)",Pop,"There were bells on a hill
But I never heard them ringing
No, I never heard them at all
Till there was you

There were birds in the sky
But I never sawr them winging
No, I never sawr them at all
Till there was you",1
The-Beatles,"Lend Me Your Comb (Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963)",Pop,"Lend me your comb,
It's time to go home.
I got to go past,
My hair is a mess

Your mammie will scold,
Your pappie will shout.
Unless we come in
The way we went out.",1
The-Beatles,"Lower 5E (Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963)",Pop,"Love, love me do
You know I love you
I'll always be true
So please, love me do
Whoa, love me do

Love, love me do
You know I love you
I'll always be true
So please, love me do",1
The-Beatles,"The Hippy Hippy Shake (Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963)",Pop,"For goodness' sake
Oh, I got the hippy hippy shake
Yeah, I've got to shake
Oh, the hippy hippy shake

I can't keep still
With the hippy hippy shake
I'll get my fill
With the hippy hippy shake
Ooh, my baby
The hippy hippy shake",1
The-Beatles,"Roll Over Beethoven (Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963)",Pop,"Well gonna write a little letter
Gonna mail it to my local D.J
It's a rockin' little record
I want my jockey to play
Roll over Beethoven
Gotta hear it again today

You know my temperature's risin'
And the jukebox's blows a fuse
My hearts beatin' rhythm
And my soul busy singing the blues
Roll over Beethoven
And tell Tchaikovsky the news

Well if you fell you like it",1
The-Beatles,"There's A Place (Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963)",Pop,"There is a place
Where I can go
When I feel low
When I feel blue
And it's my mind
And there's no time
When I'm alone

I think of you
And things you do",1
The-Beatles,"P.S. I Love You (Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963)",Pop,"As I write this letter
Send my love to you
Remember that I'll always
Be in love with you

Treasure these few words 'till we're together
Keep all my love forever
P.S., I love you
You, you, you

I'll be coming home again to you, love
And 'till the day I do, love
P.S., I love you",1
The-Beatles,"Please Mister Postman (Live At The BBC For ""Pop Go The Beatles"" / 30th July 1963)",Pop,"Wait
Oh, yes, wait a minute, Mr. Postman (wait)
Wait, Mr. Postman
(Mr. Postman, look and see) oh, yeah
(Is there a letter in your bag for me?) Please, please
Mr. Postman (I've been waiting a long, long time) whoa, yeah
(Since I heard from that girl of mine)

There must be some words and day-ay-ay
From my girlfriend so far away
Please, Mr. Postman, look and see
If there's a letter, a letter for me

I've been standing here, waitin', Mr. Postman
So patiently
For just a card or just a letter",1
The-Beatles,Get Back,Pop,"Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

Get back, get back
Get back to where you once belonged
Get back, get back",1
The-Beatles,Glass Onion,Pop,"I told you about Strawberry Fields
You know the place where nothing is real
Well, here's another place you can go
Where everything flows

Looking through the bent back tulips
To see how the other half lives
Looking through a glass onion

I told you about the walrus and me, man",1
The-Beatles,Eleanor Rigby / Julia,Pop,"Ah, look at all the lonely people
Ah, look at all the lonely people

Eleanor Rigby
Picks up the rice in the church where a wedding has been
Lives in a dream
Waits at the window
Wearing a face that she keeps in a jar by the door
Who is it for?

All the lonely people
Where do they all come from?
All the lonely people
Where do they all belong?",1
The-Beatles,Drive My Car / The Word / What You're Doing,Pop,"Asked a girl what she wanted to be
She said ""Baby, can't you see?
I wanna be famous, a star of the screen
But you can do something in between""
Baby, you can drive my car
Yes, I'm gonna be a star
Baby, you can drive my car
And maybe I'll love you",1
The-Beatles,Gnik Nus,Pop,"Gnik nus eht semoc ereh
Gnik nus eht semoc ereh",1
The-Beatles,Something / Blue Jay Way,Pop,"Something in the way
She moves
Attracts me like

No other lover
Something in the way

She
Woos me
I don't want to leave her now

You know I believe and how
•••

Somewhere in her smile
She knows
That I don't need",1
The-Beatles,Being For The Benefit Of Mr Kite! / I Want You (She's So Heavy) / Helter Skelter,Pop,"For the benefit of Mr. Kite
There will be a show tonight on trampoline
The Hendersons will all be there
Late of Pablo Fanques' Fair, what a scene
Over men and horses hoops and garters
Lastly through a hogshead of real fire
In this way Mr. K will challenge the world",1
The-Beatles,Blackbird / Yesterday,Pop,"Yesterday
All my troubles seemed so far away
Now it looks as though they're here to stay
Oh, I believe in yesterday

Suddenly
I'm not half the man I used to be
There's a shadow hanging over me
Oh, yesterday came suddenly",1
The-Beatles,Within You Without You / Tomorrow Never Knows,Pop,"We were talking
About the space between us all
And people who hide themselves
Behind a wall of illusion
Never glimpse the truth
Then it's far too late
When they pass away

We were talking
About the love we all could share
When we find it",1
The-Beatles,Lady Madonna,Pop,"See how they run

Lady Madonna, children at your feet
Wonder how you manage to make ends meet
Who finds the money when you pay the rent?
Did you think that money was heaven sent?

Friday night arrives without a suitcase",1
The-Beatles,Here Comes The Sun / The Inner Light,Pop,"Sun, sun, sun
Sun, sun, sun
Ah-uh
Sun, sun, sun
Sun, sun, sun
Ah-uh

Here comes the sun, doo 'n' doo doo
Here comes the sun, 'n' I say
It's all right

Little darlin', it's been a long cold lonely winter",1
The-Beatles,Come Together / Dear Prudence / Cry Baby Cry,Pop,"Shoot me
Shoot me
Shoot me
Shoot me

Here come old flattop
He come groovin' up slowly
He got joo-joo eyeball
He one holy roller
He got hair down to his knees
Got to be a joker
He just do what he please

Shoot me
Shoot me
Shoot me
Shoot me

He wear no shoeshine
He got toe jam football
He got monkey finger
He shoot Coca Cola
He say I know you, you know me
One thing I can tell you is
You got to be free

Come together, right now
Over me",1
The-Beatles,Revolution,Pop,"Aah

You say you want a revolution
Well, you know
We all want to change the world
You tell me that it's evolution
Well, you know
We all want to change the world
But when you talk about destruction
Don't you know that you can count me out

Don't you know it's gonna be
Alright
Alright
Alright",1
The-Beatles,Love Me Do (Mono / Remastered),Soft Rock,"Love, love me do
You know I love you
I'll always be true
So please

Love me do
Whoa, love me do

Love, love me do
You know I love you
I'll always be true
So please",1
The-Beatles,From Me To You (Mono / Remastered),Pop,"Da-da-daa da-da-dum dum daa

Da-da-daa da-da-dum dum daa

If there's anything that you want
If there's anything I can do
Just call on me, and I'll send it along
With love from me to you

I got everything that you want
Like a heart that's, oh, so true",1
The-Beatles,She Loves You (Mono / Remastered),Pop,"She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah
She loves you, yeah, yeah, yeah, yeah

You think you lost your love
Well, I saw her yesterday-ay
It's you she's thinking of
And she told me what to say-ay

She says she loves you
And you know that can't be bad
Yes, she loves you
And you know you should be glad

She said you hurt her so
She almost lost her mind",1
The-Beatles,Yesterday (Remastered 2015),Pop,"Yesterday, all my troubles seemed so far away
Now it looks as though they're here to stay
Oh, I believe in yesterday

Suddenly, I'm not half the man I used to be
There's a shadow hanging over me
Oh, yesterday came suddenly",1
The-Beatles,Day Tripper (Remastered 2015),Pop,"Got a good reason
For taking the easy way out
Got a good reason
For taking the easy way out now

She was a day tripper
A one way ticket, yeah
It took me so long to find out
And I found out

She's a big teaser
She took me half the way there",1
The-Beatles,We Can Work It Out (Remastered 2015),Pop,"Try to see it my way
Do I have to keep on talking 'til I can't go on?
While you see it your way
Run the risk of knowing that our love may soon be gone
We can work it out
We can work it out

Think of what you're saying
You can get it wrong and still you think that it's all right
Think of what I'm saying
We can work it out, and get it straight or say good night
We can work it out
We can work it out",1
The-Beatles,Paperback Writer (Remastered 2015),Pop,"Paperback writer (paperback writer, writer)

Dear Sir or Madam, will you read my book?
It took me years to write, will you take a look?
It's based on a novel by a man named Lear
And I need a job, so I want to be a paperback writer
Paperback writer

It's a dirty story of a dirty man
And his clinging wife doesn't understand
His son is working for the Daily Mail",1
The-Beatles,Lady Madonna (Remastered 2015),Pop,"See how they run

Lady Madonna, children at your feet
Wonder how you manage to make ends meet
Who finds the money when you pay the rent?
Did you think that money was heaven sent?

Friday night arrives without a suitcase",1
The-Beatles,Get Back (Remastered 2015),Pop,"Jojo was a man who thought he was a loner
But he knew it couldn't last
Jojo left his home in Tucson, Arizona
For some California grass

Get back, get back
Get back to where you once belonged
Get back, get back",1
The-Beatles,Something (Remastered 2015),Pop,"Something in the way she moves
Attracts me like no other lover
Something in the way she woos me

I don't want to leave her now
You know I believe and how

Somewhere in her smile, she knows
That I don't need no other lover",1
The-Beatles,Come Together (Remastered 2015),Pop,"Shoot me
Shoot me
Shoot me
Shoot me

Here come old flat-top, he come groovin' up slowly
He got ju-ju eyeball, he one holy roller
He got hair down to his knee
Got to be a joker, he just do what he please

Shoot me
Shoot me
Shoot me
Shoot me

He wear no shoeshine, he got toe-jam football
He got monkey finger, he shoot Coca-Cola
He say, ""I know you, you know me""
One thing I can tell you is you got to be free

Come together
Right now
Over me",1
Coldplay,Something Just Like This (Tokyo Remix),Adult Alternative,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly, I don't see myself
Upon that list

But she said, ""Where d'you wanna go?
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero
Some fairy tale bliss
Just something I can turn to
Somebody I can kiss""

I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo",1
Coldplay,Something Just Like This (Alesso Remix),Adult Alternative,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly, I don't see myself
Upon that list

But she said, ""Where d'you wanna go?
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero
Some fairy tale bliss
Just something I can turn to
Somebody I can kiss""

I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo",1
Coldplay,Something Just Like This (R3hab Remix),Adult Alternative,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly, I don't see myself
Upon that list

But she said, ""Where d'you wanna go?
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero
Some fairy tale bliss
Just something I can turn to
Somebody I can kiss""

I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo",1
Coldplay,Something Just Like This (Dimitri Vegas & Like Mike Remix),Pop,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly I don't see myself upon that list

But she said where d'you wanna go?
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero, some fairytale bliss
Just something I can turn to, somebody I can kiss
I want something just like this
Do do do do do do do
Do do do do do do do
Do do do do do do
Oh I want something just like this",1
Coldplay,Something Just Like This (Don Diablo Remix),Pop,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly I don't see myself upon that list

But she said where d'you wanna go?
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero, some fairytale bliss
Just something I can turn to, somebody I can kiss
I want something just like this
Do do do do do do do
Do do do do do do do
Do do do do do do
Oh I want something just like this",1
Coldplay,Something Just Like This (Jai Wolf Remix),Adult Alternative,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly, I don't see myself
Upon that list

But she said, ""Where d'you wanna go?
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero
Some fairy tale bliss
Just something I can turn to
Somebody I can kiss""

I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo",1
Coldplay,Something Just Like This,Adult Alternative,"I've been reading books of old
The legends and the myths
Achilles and his gold
Hercules and his gifts
Spider-Man's control
And Batman with his fists
And clearly, I don't see myself
Upon that list

But she said, ""Where d'you wanna go?
How much you wanna risk?
I'm not looking for somebody
With some superhuman gifts
Some superhero
Some fairy tale bliss
Just something I can turn to
Somebody I can kiss""

I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo
Oh, I want something just like this
Doo-doo-doo, doo-doo-doo
Doo-doo-doo, doo-doo
Doo-doo-doo, doo-doo-doo",1
Coldplay,Atlas (From “The Hunger Games: Catching Fire” Soundtrack),Soundtrack,"Some saw the sun
Some saw the smoke
Some heard the gun
Some bent the bow

Sometimes the wire must tense for the note
Caught in the fire, say oh",1
Ed-Sheeran,Call on me (feat. Ed Sheeran),French Pop,"C'est l'heure où les videurs deviennent gentils
Même avec les gens qui font peur et sont pas beaux la nuit
Ces pieds qui collent me donnent le sentiment
Qu'il faut qu'on dorme maintenant
Quand dans la boîte c'est moite et t'es pas là
Que c'est bientôt ""Les lacs du Connemara""
J'tente de danser pour plus penser mais panser le passé

J'fais comme si j'avais l'habitude de tout ça
Je la sens, la solitude, sans toi

Call on me, brother
I should let it be over
Every high, every low, they will come then they'll go
To feel alive, you've got to take the blows, you know
So call on me, please, brother

It is the nights when I'm drunk that it hits me most",1
Ed-Sheeran,Are You Entertained (feat. Ed Sheeran),Pop,"Are you not entertained?
Are you not entertained?

Every time, every night is a loose one
And every flight, you know that I put the crew on
You say that I dropped off, well, then tell me what you've done
I'm still in my winnin' phase, yeah, I been away
Are you entertained? I'm gone (yeah)

The god in me, that's what I'm constantly summoning
I love the climb, I don't care where the summit is
Funny when people be sayin' I peaked (ha)
Retired my parents, they live at the beach
Models and freaks is my track record (yeah)
I made my homies my staff members
Got myself lit to give y'all the light
Usin' my mind to attract better

At first, when adversity came, I said, ""Why me?""
Now I be staring at doubt sayin', ""Try me""
Kyrie, I handle it well
They still takin' shots, tryna hand me a L, but I pass on that
Anger, I try not to act on that
I'ma just transmute it",1
Adele,Strangers By Nature,Pop,"I'll be taking flowers to the cemetery of my heart
For all of my lovers in the present and in the dark
Every anniversary, I'll pay respects and say I'm sorry
For they never stood the chances if they could
When no one knows what it's like to be us

I've never seen the sky this color before",1
Adele,Easy On Me,Pop,"There ain't no gold in this river
That I've been washing my hands in forever
I know there is hope in these waters
But I can't bring myself to swim
When I am drowning in this silence
Baby, let me in

Go easy on me, baby
I was still a child
Didn't get the chance to
Feel the world around me
I had no time to choose what I chose to do
So, go easy on me",1
Adele,My Little Love,Pop,"Mmh, mmh

My little love
I see your eyes widen like an ocean
When you look at me so full of my emotions
I'm finding it hard to be here, sincerely
I know you feel lost, it's my fault completely

Tell me you love me
I love you a million percent

I don't recognise myself in the coldness of the daylight
So I ain't surprised you can read through all of my lies
I feel so bad to be here when I'm so guilty
I'm so far gone, and you're the only one who can save me

Oi, I feel like you don't love me
Why do you feel like that?
Do you like-like me?
You know, mommy doesn't like anyone else like I like you, right?",1
Adele,Cry Your Heart Out,Pop,"Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace
Cry your heart out, it'll clean your face
When you're in doubt, go at your own pace

When I walk in a room, I'm invisible
I feel like a ghost
All my friends keep on tellin' me that
This feeling won't last, mm
I can't get no relief, I'm so tired of myself
I swear I'm dead in the eyes
I have nothin' to feel no more, I can't even cry

When will I begin to feel like me again?
I'm hanging by a thread
My skin's paper thin, I can't stop wavering",1
Adele,Oh My God,Pop,"I ain't got too much time to spend
But I'll make time for you to show how much I care
Wish that I would let you break my walls
But I'm still spinning out of control from the fall
Boy, you give good love, I won't lie
It's what keeps me coming back even though I'm terrified

I know that it's wrong
But I want to have fun
Mm, yeah, mm, yeah
I know that it's wrong
But I want to have fun
Mm, yeah, mm, yeah

Oh my god, I can't believe it
Out of all the people in the world
What is the likelihood of jumping
Out of my life and into your arms?
Maybe, baby, I'm just losing my mind
'Cause this is trouble, but it feels right
Teetering on the edge of Heaven and Hell
Is a battle I cannot fight",1
Adele,Can I Get It,Pop,"Pave me a path to follow
And I'll tread any dangerous road
I will beg and I'll steal, I will borrow
If I can make it, if I can make your heart my home

Throw me to the water (water)
I don't care how deep or shallow (water)
Because my heart can pound like thunder (water)
And your love, and your love can set me free (water)

Oh, I have promised I will love you 'til the end of time
Through it all, the good, the bad, the ugly and divine
I will be the melody, the rhythm and your rhyme
All I want is for you to be mine, mine

So can I get it right now? Mmm
Can I get it right now? (Can I get it here?)",1
Adele,I Drink Wine,Pop,"How can one become so bounded by choices that somebody else makes?
How come we've both become a version of a person we don't even like?
We're in love with the world, but the world just wants to bring us down
By putting ideas in our heads that corrupt our hearts somehow

When I was a child, every single thing could blow my mind
Soaking it all up for fun, but now I only soak up wine
They say to play hard, you work hard, find balance in the sacrifice
And yet I don't know anybody who's truly satisfied

You better believe I'm trying (trying, trying)
To keep climbing (climbing, climbing)
But the higher we climb, feels like we're both none the wiser

So I hope I learn to get over myself
Stop trying to be somebody else
So we can love each other for free
Everybody wants something, you just want me

Why am I obsessing about the things I can't control?",1
Adele,All Night Parking (with Erroll Garner) Interlude,Pop,"I know you've got things to do (I do too)
I just wanna spend all my time with you (feels so good)
I'm so hard to impress, don't leave me on this stretch alone
When I'm out at a party, I'm just excited to get home
And dream about you all night long

I don't know how you got through to me (I'm so cold)",1
Adele,Woman Like Me,Pop,"You're driving me away, give me a reason to stay
I want to be lost in you, but not in this way
Don't think you quite understand who you have on your hands
How can you not see just how good for you I am?

I know that you've been hurt before, that's why you feel so insecure
I begged you to let me in, 'cause I only want to be the cure
If you don't choose to grow, we ain't ever gonna know
Just how good this could be
I really hoped that this would go somewhere

Complacency is the worst trait to have, are you crazy?
You ain't never had, ain't never had a woman like me
It is so sad, a man like you could be so lazy
Consistency is the gift to give for free, and it is key",1
Adele,Hold On,Pop,"Hold on
You are still strong
Love will soon come
Just hold, hold on

Oh, what have I done yet again?
Have I not learned anything?
I don't want to live in chaos
It's like a ride that I want to get off

It's hard to hold onto who I am
When I'm stumbling in the dark for a hand
I am so tired of battling
With myself with no chance to win

(Hold on)
Let time be patient
(You are still strong)
Let pain be gracious
(Love will soon come)
Just hold, hold on

I swear to God, I am such a mess
The harder that I try, I regress",1
Adele,To Be Loved,Pop,"I built a house for a love to grow
I was so young that it was hard to know
I'm as lost now as I was back then
Always make a mess of everything
It's about time that I face myself

All I do is bleed into someone else
Painting walls with all my secret tears
Filling rooms with all my hopes and fears

But oh my, oh my
I'll never learn if I never leap
I'll always yearn if I never speak

To be loved and love at the highest count
Means to lose all the things I can't live without
Let it be known that I will choose to lose
It's a sacrifice, but I can't live a lie",1
Adele,Love Is A Game,Pop,"All your expectations of my love are impossible
Surely, you know
That I'm not easy to hold
It's so sad how incapable
Of learning to grow I am

My heart speaks in puzzle and codes
I've been trying my whole life to solve
God only knows how I've cried
I can't take another defeat
A next time would be the ending of me
Now that I see

That love is a game for fools to play
And I ain't fooling (Fooling)
What a cruel thing (Cruel thing)
To self-inflict that pain

Love is a game for fools to play
And I ain't fooling again (Fooling)
What a cruel thing (Cruel thing)",1
Adele,Hello,Pop,"Hello, it's me
I was wondering if after all these years you'd like to meet
To go over everything
They say that time's supposed to heal ya, but I ain't done much healing

Hello, can you hear me?
I'm in California dreaming about who we used to be
When we were younger and free
I've forgotten how it felt before the world fell at our feet

There's such a difference between us
And a million miles

Hello from the other side

I must've called a thousand times
To tell you I'm sorry for everything that I've done
But when I call, you never seem to be home

Hello from the outside",1
Adele,Send My Love (To Your New Lover),Contemporary R&B,"Just the guitar? Okay, cool",1
Adele,I Miss You,Pop,"I want every single piece of you
I want your heaven and your oceans too
Treat me soft but touch me cruel
I wanna teach you things you never knew, baby
Bring the floor up to my knees
Let me fall into your gravity
Then kiss me back to life to see
Your body standing over me

Baby, don't let the lights go down
Baby, don't let the lights go down
Baby, don't let the lights go down
Lights go down, lights go down
Lights go down, lights go down
Down, down, down

I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light

I miss you when the lights go out
It illuminates all of my doubts
Pull me in, hold me tight, don't let go
Baby, give me light",1
Adele,When We Were Young,Soul,"Everybody loves the things you do
From the way you talk
To the way you move
Everybody here is watching you
'Cause you feel like home
You're like a dream come true

But if by chance you're here alone
Can I have a moment?
Before I go?
'Cause I've been by myself all night long
Hoping you're someone I used to know

You look like a movie
You sound like a song
My God this reminds me, of when we were young

Let me photograph you in this light
In case it is the last time
That we might be exactly like we were
Before we realized
We were scared of getting old
It made us restless
It was just like a movie
It was just like a song

I was so scared to face my fears
Nobody told me that you'd be here",1
Adele,Remedy,Pop,"I remember all of the things that I thought I wanted to be
So desperate to find a way out of my world and finally breathe
Right before my eyes I saw, my heart it came to life
This ain't easy, it's not meant to be
Every story has it's scars

But when the pain cuts you deep
And when the night keeps you from sleeping
Just look and you will see
That I will be your remedy
When the world seems so cruel
And your heart makes you feel like a fool
I promise you will see",1
Adele,Water Under the Bridge,Pop,"If you're not the one for me
Then how come I can bring you to your knees?
If you're not the one for me
Why do I hate the idea of being free?

And if I'm not the one for you
You've gotta stop holding me the way you do
Oh, honey, if I'm not the one for you
Why have we been through what we have been through?

It's so cold out here in your wilderness
I want you to be my keeper
But not if you are so reckless

If you're gonna let me down, let me down gently
Don't pretend that you don't want me
Our love ain't water under the bridge
If you're gonna let me down, let me down gently
Don't pretend that you don't want me",1
Adele,River Lea,Pop,"Everybody tells me it's 'bout time that I moved on
That I need to learn to lighten up and learn how to be young
But my heart is a valley, it's so shallow and man made
I'm scared to death if I let you in that you'll see I'm just a fake
Sometimes I feel lonely in the arms of your touch
But I know that's just me, 'cause nothing ever is enough
When I was a child, I grew up by the River Lea
There was something in the water, now that something's in me

Oh, I can't go back
But the reeds are growing out of my fingertips
I can't go back to the river

But it's in my roots, in my veins
It's in my blood and I stain every heart that I use to heal the pain",1
Adele,Love In The Dark,Pop,"Take your eyes off of me so I can leave
I'm far too ashamed to do it with you watching me
This is never ending, we have been here before
But I can't stay this time 'cause I don't love you anymore

Please, stay where you are
Don't come any closer
Don't try to change my mind
I'm being cruel to be kind

I can't love you in the dark
It feels like we're oceans apart
There is so much space between us
Baby, we're already defeated
Ah-yeah-yeah-yeah-yeah-yeah-yeah-yeah
Everything changed me",1
