Artist,Song Title,Genre,Lyrics,category
Kendrick-Lamar,XXX.,West Coast Rap,"America, God bless you if it's good to you
America please take my hand
Can you help me underst-
New Kung Fu Kenny

Throw a steak off the yacht
To a pool full of sharks, he'll take it
Leave him in the wilderness
With a sworn nemesis, he'll make it
Take the gratitude from him
I bet he'll show you something, woah
I'll chip a nigga little bit of nothing
I'll chip a nigga little bit of nothing
I'll chip a nigga little bit of nothing
I'll chip a nigga then throw the blower in his lap
Walk myself to the court like bitch I did that x-rated
Johnny don't wanna go to school no more, no more
Johnny said books ain't cool no more (no more)
Johnny wanna be a rapper like his big cousin
Johnny caught a body yesterday out hustlin'
God bless America you know we all love him
Yesterday I got a call like from my dog like 101
Said they killed his only son because of insufficient funds
He was sobbin', he was mobbin', way belligerent and drunk
Talkin' out his head philosphing on what the lord had done
He said, ""K-Dot can you pray for me?
It's been a fucked up day for me
I know that you anointed, show me how to overcome""",0
Kendrick-Lamar,DUCKWORTH.,West Coast Rap,"It was always me vs the world
Until I found it's me vs me
Why, why, why, why?
Why, why, why, why?
Just remember, what happens on Earth stays on Earth
We gon' put it in reverse

Darling, I told you many times
And I am telling you once again
Just to remind you, sweetheart
That my-

Oh Lamar, Hail Mary and marijuana, times is hard
Pray with the hooligans, shadows all in the dark
Fellowship with demons and relatives, I'm a star
Life is one funny mothafucka
A true comedian, you gotta love him, you gotta trust him
I might be buggin', infomercials and no sleep
Introverted by my thoughts; children, listen, it gets deep
See, once upon a time inside the Nickerson Garden projects
The object was to process and digest poverty's dialect
Adaptation inevitable: gun violence, crack spot
Federal policies raid buildings and drug professionals
Anthony was the oldest of seven
Well-respected, calm and collected
Laughin' and jokin' made life easier; hard times, Momma on crack
A four-year-old tellin' his nanny he needed her
His family history: pimpin' and bangin'
He was meant to be dangerous
Clocked him a grip and start slangin'
Fifteen, scrapin' up his jeans with quarter pieces
Even got some head from a smoker last weekend
Dodged a policeman, workin' for his big homie",0
Kendrick-Lamar,DUCKWORTH.,West Coast Rap,"It was always me vs the world
Until I found it's me vs me
Why, why, why, why?
Why, why, why, why?
Just remember, what happens on Earth stays on Earth
We gon' put it in reverse

Darling, I told you many times
And I am telling you once again
Just to remind you, sweetheart
That my-

Oh Lamar, Hail Mary and marijuana, times is hard
Pray with the hooligans, shadows all in the dark
Fellowship with demons and relatives, I'm a star
Life is one funny mothafucka
A true comedian, you gotta love him, you gotta trust him
I might be buggin', infomercials and no sleep
Introverted by my thoughts; children, listen, it gets deep
See, once upon a time inside the Nickerson Garden projects
The object was to process and digest poverty's dialect
Adaptation inevitable: gun violence, crack spot
Federal policies raid buildings and drug professionals
Anthony was the oldest of seven
Well-respected, calm and collected
Laughin' and jokin' made life easier; hard times, Momma on crack
A four-year-old tellin' his nanny he needed her
His family history: pimpin' and bangin'
He was meant to be dangerous
Clocked him a grip and start slangin'
Fifteen, scrapin' up his jeans with quarter pieces
Even got some head from a smoker last weekend
Dodged a policeman, workin' for his big homie",0
Kendrick-Lamar,XXX.,West Coast Rap,"America, God bless you if it's good to you
America please take my hand
Can you help me underst-
New Kung Fu Kenny

Throw a steak off the yacht
To a pool full of sharks, he'll take it
Leave him in the wilderness
With a sworn nemesis, he'll make it
Take the gratitude from him
I bet he'll show you something, woah
I'll chip a nigga little bit of nothing
I'll chip a nigga little bit of nothing
I'll chip a nigga little bit of nothing
I'll chip a nigga then throw the blower in his lap
Walk myself to the court like bitch I did that x-rated
Johnny don't wanna go to school no more, no more
Johnny said books ain't cool no more (no more)
Johnny wanna be a rapper like his big cousin
Johnny caught a body yesterday out hustlin'
God bless America you know we all love him
Yesterday I got a call like from my dog like 101
Said they killed his only son because of insufficient funds
He was sobbin', he was mobbin', way belligerent and drunk
Talkin' out his head philosphing on what the lord had done
He said, ""K-Dot can you pray for me?
It's been a fucked up day for me
I know that you anointed, show me how to overcome""",0
Kendrick-Lamar,LOVE.,West Coast Rap,"Damn, love or lust
Damn, all of us

Give me a run for my money
There is nobody, no one to outrun me (another world premiere)
So give me a run for my money
Sippin' bubbly, feelin' lovely
Livin' lovely
Just love me
I wanna be with you, ayy (just love me), I wanna be with (just love me, just love)
I wanna be with you, ayy (love me), I wanna be with
I wanna be with you (love me, just love me)

If I didn't ride blade on curb, would you still (love me)?
If I minimized my net worth, would you still (love me)?
Keep it a hundred, I'd rather you trust me than to (love me)
Keep it a whole one hund', don't got you I got nothin', ayy

I got somethin', ayy (I got somethin')
Hol' up, we gon' function, ayy (we gon' function)
No assumptions, ayy (no assumptions)
Feelin' like Tyson wit' it (feelin' like Tyson wit' it)
Knock it out twice, I'm wit' it (knock it out twice, I'm wit' it)
Only for the night, I'm kiddin' (only for the night, I'm kiddin')
Only for life, yeah, homie for life, yeah

Only for life, let's get it
Hit that shoulder lean
I know what comin' over me",0
Kendrick-Lamar,LUST.,West Coast Rap,"I need some water
Somethin' came over me
Way too hot to simmer down
Might as well overheat
Too close to comfort
As blood rush my favorite vein
Heartbeat racin' like a junkie's
I just need you to want me
Am I askin' too much?
Let me put the head in
Ooh, I don't want more than that
Girl, I respect the cat
I promise just a touch
Let me put the head in, if it's okay
She said, ""It's okay.""
Yeah, I need everybody's motherfuckin' hands up right now
I need everybody's motherfuckin'
Door and his Nike Air Rattles
Rush the fire exit, no time for battles
Well I, I never expected
This that new shit
This that new, new shit
Wake up in the mornin', thinkin' 'bout money, kick your feet up
Watch you a comedy, take a shit, then roll some weed up
Go hit you a lick, go fuck on a bitch
Don't go to work today, cop you a fit
Or maybe some kicks and make you—
Door and his Nike Air Rattles
Rush the fire exit, no time for battles
Well I, I never expected
Wake up in the mornin', thinkin' 'bout money, kick your feet up
Watch you a comedy— hol' up!
Wake up in the mornin', thinkin' 'bout money, kick your feet up
Watch you a comedy, take a shit, then roll some weed up
Go hit you a lick, go fuck on a bitch, don't go to work today",0
Kendrick-Lamar,HUMBLE.,Hip Hop,"Nobody pray for me
It been that day for me
Way (yeah, yeah!)

Ayy, I remember syrup sandwiches and crime allowances
Finesse a nigga with some counterfeits, but now I'm countin' this
Parmesan where my accountant lives; in fact, I'm downin' this
D'USSÉ with my boo bae tastes like Kool-Aid for the analysts

Girl, I can buy yo' ass the world with my paystub
Ooh, that pussy good, won't you sit it on my taste buds?
I get way too petty once you let me do the extras
Pull up on your block, then break it down, we playin' Tetris

A.m. to the p.m., p.m. to the a.m., funk
Piss out your per diem, you just gotta hate 'em, funk
If I quit your BM, I still ride Mercedes, funk
If I quit this season, I still be the greatest, funk

My left stroke just went viral
Right stroke put lil' baby in a spiral
Soprano C, we like to keep it on a high note
It's levels to it, you and I know

Bitch, be humble (hol' up, bitch)
Sit down (hol' up, lil', hol' up, lil' bitch)
Be humble (hol' up, bitch)
Sit down (hol' up, sit down, lil', sit down, lil' bitch)",0
Kendrick-Lamar,PRIDE.,West Coast Rap,"Love's gonna get you killed
But pride's gonna be the death of you, and you and me
And you, and you, and you and me
And you, and you, and you and me
And you, and you, and-

Me, I wasn't taught to share, but care
In another life, I surely was there
Me, I wasn't taught to share, but care
I care, I care

Hell-raising, wheel-chasing, new worldly possessions
Flesh-making, spirit-breaking, which one would you lessen?
The better part, the human heart, you love 'em or dissect 'em
Happiness or flashiness? How do you serve the question?

See, in the perfect world, I would be perfect, world
I don't trust people enough beyond their surface, world
I don't love people enough to put my faith in man
I put my faith in these lyrics, hoping I make a band

I understand I ain't perfect, I probably won't come around
This time, I might put you down
Last time, I ain't give a f-, I still feel the same now",0
Kendrick-Lamar,LOYALTY.,Hip Hop,"I said I'm geeked and I'm fired up (fired, fire)
All I want tonight just get high up (high, high, high)
Girl, you look so good, it's to die for (die for)
Ooh that pussy good, it's to die for (on fire)

It's a secret society
All we ask is trust
(All we ask is trust)
All we got is us
Loyalty, loyalty, loyalty
Loyalty, loyalty, loyalty

Kung Fu Kenny, now
My resume is real enough for two millenniums
A better way to make a wave, stop defendin' them
I meditate and moderate all of my wins again
I'm hangin' on the fence again
I'm always on your mind
I put my lyric and my lifeline on the line
And ain't no limit when I might shine, might grind
You rollin' with it at the right time, right now
(Only for the dollar sign)

Bad gyal RiRi, now
Swerve, swerve, swerve, swerve, deeper now
On your pulse like it's EDM
Gas in the bitch like it's premium
Haul ass on a bitch all in the fast lane
Been a bad bitch way before any cash came
I'm established",0
Kendrick-Lamar,FEEL.,West Coast Rap,"Ain't nobody prayin' for me
Ain't nobody prayin' for me
Ain't nobody prayin' for me
Ain't nobody prayin' for me

Ain't nobody prayin' for me
Ain't nobody prayin' for me
Ain't nobody prayin' for me

I feel like a chip on my shoulders
I feel like I'm losin' my focus
I feel like I'm losin' my patience
I feel like my thoughts in the basement
Feel like, I feel like you're miseducated
Feel like I don't wanna be bothered
I feel like you may be the problem
I feel like it ain't no tomorrow, fuck the world
The world is endin', I'm done pretendin'
And fuck you if you get offended
I feel like friends been overrated
I feel like the family been fakin'
I feel like the feelings are changin'
Feel like my daughter compromised and jaded
Feel like you wanna scrutinize how I made it
Feel like I ain't feelin' you all
Feel like removin' myself, no feelings involved
I feel for you, I've been in the field for you
It's real for you, right? Shit, I feel like",0
